date,channel,campaign,impression,clicks,spend,attributed_revenue,ctr,cpc,roas
2025-06-09,facebook,facebook - asc - c01,196833,3153,1523.35,3914.97,0.016018655408391886,0.4831430383761497,2.5699740703055767
2025-06-09,facebook,facebook - asc - c05,301203,3376,2365.07,5436.21,0.0112083876986617,0.7005539099526067,2.298540846571137
2025-06-09,facebook,facebook - asc - c06,152179,2385,1513.87,3685.97,0.015672333239146005,0.6347463312368973,2.4347995534623186
2025-06-09,facebook,facebook - asc - c07,165478,2506,2028.03,6106.92,0.015144007058340082,0.809269752593775,3.0112572299226343
2025-06-09,facebook,facebook - asc - c10,299761,3366,2545.66,6438.27,0.011228945726762321,0.7562863933452169,2.529116221333564
2025-06-09,facebook,facebook - prospecting - c02,142975,1876,1030.41,2840.48,0.013121175030599756,0.5492590618336888,2.7566502654283243
2025-06-09,facebook,facebook - prospecting - c03,80570,946,987.27,2525.07,0.011741342931612263,1.0436257928118393,2.5576286122337355
2025-06-09,facebook,facebook - prospecting - c04,224937,3451,1874.03,4830.23,0.015342073558374122,0.5430396986380759,2.577456070607194
2025-06-09,facebook,facebook - prospecting - c08,325825,4624,4248.1,12462.81,0.01419166730606921,0.9187067474048444,2.933737435559426
2025-06-09,facebook,facebook - prospecting - c09,131866,1632,1196.35,3002.29,0.012376200081901325,0.7330575980392157,2.509541522129812
2025-06-09,google,google - display - c01,220317,9883,2115.53,7518.37,0.04485809084183245,0.2140574724274006,3.5538942959920203
2025-06-09,google,google - display - c07,343168,16373,2232.9,7885.89,0.04771132506527415,0.1363769620717034,3.5316807738814995
2025-06-09,google,google - display - c08,248707,11501,1341.11,3726.1,0.04624316967355161,0.11660812103295365,2.7783701560647525
2025-06-09,google,google - display - c09,113894,5267,1142.1,4027.37,0.04624475389397159,0.21684070628441235,3.526284913755363
2025-06-09,google,google - non-branded search - c02,303105,12965,2484.72,6798.14,0.04277395621979182,0.19164828384111066,2.7359782993657236
2025-06-09,google,google - non-branded search - c03,212935,9355,1742.16,6384.73,0.043933594758964,0.1862276857295564,3.6648356063736967
2025-06-09,google,google - non-branded search - c04,322044,15052,1243.84,3961.7,0.04673895492541392,0.08263619452564443,3.185055955749936
2025-06-09,google,google - non-branded search - c05,182346,7894,1813.07,5831.31,0.04329132528270431,0.22967696985051939,3.216263023490544
2025-06-09,google,google - non-branded search - c06,154726,561,1641.52,3064.78,0.003625764254230058,2.926060606060606,1.8670378673424632
2025-06-09,google,google - non-branded search - c10,289519,13083,2072.27,6620.47,0.045188744089334376,0.1583940992127188,3.1947912192909227
2025-06-09,tiktok,tiktok - retargeting - c01,87265,1341,896.14,2772.59,0.015366985618518306,0.668262490678598,3.093925056352802
2025-06-09,tiktok,tiktok - retargeting - c02,151364,2582,1042.11,3163.91,0.01705821727755609,0.4036057319907048,3.0360614522459244
2025-06-09,tiktok,tiktok - retargeting - c03,107844,1452,1311.14,3412.85,0.01346389228886169,0.9029889807162536,2.6029638330002896
2025-06-09,tiktok,tiktok - retargeting - c07,152748,2502,1697.4,5702.87,0.01637991986801791,0.6784172661870504,3.359767880287498
2025-06-09,tiktok,tiktok - retargeting - c10,185755,2879,1896.47,5352.71,0.015498909854378079,0.6587252518235499,2.8224596223509995
2025-06-09,tiktok,tiktok - spark ads - c04,141711,1906,1215.25,3244.17,0.01344990861683285,0.6375918153200419,2.669549475416581
2025-06-09,tiktok,tiktok - spark ads - c05,238253,3195,1101.29,2816.02,0.013410114458160023,0.34469170579029734,2.5570194953191256
2025-06-09,tiktok,tiktok - spark ads - c06,121160,1995,1229.51,3916.64,0.016465830307032022,0.6162957393483709,3.1855291945571813
2025-06-09,tiktok,tiktok - spark ads - c08,230798,3961,1524.56,4540.11,0.017162193779842114,0.38489270386266095,2.9779805320879467
2025-06-09,tiktok,tiktok - spark ads - c09,345127,5097,3627.78,11351.74,0.014768476531827415,0.7117480871100648,3.129114775427396
2025-06-10,facebook,facebook - asc - c01,188667,2924,1343.0,4280.36,0.015498205833558598,0.45930232558139533,3.187163067758749
2025-06-10,facebook,facebook - asc - c05,132726,1697,1238.53,2749.52,0.012785739041333273,0.7298350029463759,2.2199865970142025
2025-06-10,facebook,facebook - asc - c06,230280,3171,2336.33,6818.65,0.01377019280875456,0.7367801955219173,2.918530344600292
2025-06-10,facebook,facebook - asc - c07,113978,1644,1296.6,3437.73,0.01442383617891172,0.7886861313868613,2.651341971309579
2025-06-10,facebook,facebook - asc - c10,198925,2389,1455.34,3561.72,0.012009551338444138,0.609183758894935,2.4473456374455456
2025-06-10,facebook,facebook - prospecting - c02,157197,2022,1291.5,3272.68,0.01286284089391019,0.6387240356083086,2.5340147115756873
2025-06-10,facebook,facebook - prospecting - c03,190371,2500,1425.11,3483.34,0.013132252286325124,0.570044,2.444260443053519
2025-06-10,facebook,facebook - prospecting - c04,393201,6031,5091.96,16342.67,0.0153382112456479,0.8442977947272425,3.2095047879402037
2025-06-10,facebook,facebook - prospecting - c08,193777,2774,1814.21,4577.11,0.014315424431176043,0.6540050468637347,2.5229218227217354
2025-06-10,facebook,facebook - prospecting - c09,179463,2295,1909.59,4825.7,0.012788151318098996,0.8320653594771241,2.5270869663121402
2025-06-10,google,google - display - c01,211142,9542,714.14,2341.47,0.04519233501624499,0.07484175225319639,3.278726860279497
2025-06-10,google,google - display - c07,122519,5836,567.47,1716.79,0.04763342828459259,0.09723612063056888,3.0253405466368264
2025-06-10,google,google - display - c08,132686,6249,559.84,1689.26,0.047096151817071885,0.0895887341974716,3.017397827950843
2025-06-10,google,google - display - c09,114228,5629,710.66,2559.31,0.04927863571103407,0.12624977793569017,3.6013142712408186
2025-06-10,google,google - non-branded search - c02,169641,7947,1618.79,5185.3,0.04684598652448406,0.20369825091229393,3.203194978965771
2025-06-10,google,google - non-branded search - c03,139075,6128,1227.65,4371.95,0.04406255617472587,0.20033453002610968,3.561234879648108
2025-06-10,google,google - non-branded search - c04,289372,13786,1286.45,3898.68,0.047641098655018456,0.09331568257652692,3.0305725057328305
2025-06-10,google,google - non-branded search - c05,140618,6671,1406.28,4459.69,0.04744058370905574,0.21080497676510268,3.171267457405353
2025-06-10,google,google - non-branded search - c06,126016,512,863.71,1348.18,0.004062976130015236,1.68693359375,1.5609174375658497
2025-06-10,google,google - non-branded search - c10,170707,6977,1426.07,4388.67,0.04087120036085222,0.20439587215135444,3.077457628307166
2025-06-10,tiktok,tiktok - retargeting - c01,133054,2092,1472.38,4726.07,0.015722939558374796,0.7038145315487572,3.2098167592605167
2025-06-10,tiktok,tiktok - retargeting - c02,141274,2041,848.56,2436.45,0.01444710279315373,0.4157569818716315,2.871276044121806
2025-06-10,tiktok,tiktok - retargeting - c03,314812,4189,2466.96,5948.33,0.013306354268579342,0.5889138219145381,2.4111983980283425
2025-06-10,tiktok,tiktok - retargeting - c07,65496,1086,427.9,1095.05,0.016581165262000732,0.39401473296500916,2.559125964010283
2025-06-10,tiktok,tiktok - retargeting - c10,80386,1334,875.27,2426.18,0.016594929465329783,0.6561244377811094,2.771921806985273
2025-06-10,tiktok,tiktok - spark ads - c04,107635,1510,1086.24,2785.39,0.014028893947136155,0.719364238410596,2.564249153041685
2025-06-10,tiktok,tiktok - spark ads - c05,169962,2033,768.76,1746.16,0.011961497275861663,0.37814067879980323,2.2713980956345283
2025-06-10,tiktok,tiktok - spark ads - c06,141130,2282,1532.12,4341.59,0.016169489123503154,0.671393514460999,2.8337140693940426
2025-06-10,tiktok,tiktok - spark ads - c08,148040,2572,1016.04,2626.64,0.017373682788435558,0.3950388802488336,2.5851738120546437
2025-06-10,tiktok,tiktok - spark ads - c09,157956,2391,791.85,2494.97,0.015137126794803616,0.3311794228356336,3.150811391046284
2025-06-11,facebook,facebook - asc - c01,99181,1567,957.23,2833.2,0.015799397061937268,0.6108679004467135,2.9597902280538637
2025-06-11,facebook,facebook - asc - c05,170362,2097,1110.51,2868.83,0.012309083011469693,0.5295708154506438,2.583344589422878
2025-06-11,facebook,facebook - asc - c06,149831,2316,2060.13,5286.47,0.015457415354632886,0.889520725388601,2.566085635372525
2025-06-11,facebook,facebook - asc - c07,141139,2194,1834.94,4561.02,0.015544959224594194,0.8363445761166819,2.48565075697298
2025-06-11,facebook,facebook - asc - c10,131533,1555,1162.37,2906.67,0.01182212828719789,0.7475048231511253,2.5006409318891576
2025-06-11,facebook,facebook - prospecting - c02,219506,2842,2650.41,6329.06,0.012947254289176606,0.9325862068965517,2.387955071102207
2025-06-11,facebook,facebook - prospecting - c03,193258,2402,1357.0,3060.69,0.012428980947748606,0.5649458784346378,2.25548268238762
2025-06-11,facebook,facebook - prospecting - c04,146572,2308,1563.1,4586.87,0.01574652730398712,0.6772530329289428,2.9344699635340032
2025-06-11,facebook,facebook - prospecting - c08,177543,2789,2046.81,6041.92,0.015708870527139904,0.7338866977411258,2.9518714487421893
2025-06-11,facebook,facebook - prospecting - c09,181154,2376,2271.06,5770.03,0.01311591242809985,0.9558333333333333,2.5406770406770405
2025-06-11,google,google - display - c01,400633,17615,2142.92,7119.31,0.043967920765388774,0.12165313653136532,3.3222472140817203
2025-06-11,google,google - display - c07,244568,10006,853.32,2816.86,0.04091295672369239,0.08528083150109934,3.301059391552993
2025-06-11,google,google - display - c08,175514,7238,1277.07,3493.01,0.04123887553129665,0.17643962420558165,2.735175049135913
2025-06-11,google,google - display - c09,271220,11271,869.84,2929.11,0.041556669862104566,0.07717505101588147,3.3674123976823322
2025-06-11,google,google - non-branded search - c02,492779,22350,3213.68,8745.71,0.045355017157792846,0.14378881431767337,2.721400388339847
2025-06-11,google,google - non-branded search - c03,439734,21694,4015.04,13710.73,0.049334370323877615,0.1850760578961925,3.414842691480035
2025-06-11,google,google - non-branded search - c04,305648,13264,1236.5,3595.98,0.04339632518452599,0.09322225572979494,2.9081924787707236
2025-06-11,google,google - non-branded search - c05,367216,16452,2400.75,8075.53,0.04480196941309747,0.14592450765864332,3.3637529938560866
2025-06-11,google,google - non-branded search - c06,175833,700,1784.63,3120.03,0.003981050201043035,2.5494714285714286,1.7482783546169234
2025-06-11,google,google - non-branded search - c10,229915,9599,2026.14,6037.84,0.04175021203488246,0.21107823731638714,2.9799717689794387
2025-06-11,tiktok,tiktok - retargeting - c01,83969,1252,424.83,1353.5,0.014910264502375876,0.3393210862619808,3.1859802744627266
2025-06-11,tiktok,tiktok - retargeting - c02,160025,2596,1914.42,6201.49,0.01622246523980628,0.7374499229583975,3.2393570898757846
2025-06-11,tiktok,tiktok - retargeting - c03,184875,2426,867.22,2001.37,0.01312237998647735,0.35746908491343776,2.3077996356172594
2025-06-11,tiktok,tiktok - retargeting - c07,256182,4210,1303.15,3567.83,0.01643362921672873,0.30953681710213776,2.737850592794383
2025-06-11,tiktok,tiktok - retargeting - c10,180620,2756,2136.1,5559.56,0.015258553870003322,0.7750725689404935,2.602668414400075
2025-06-11,tiktok,tiktok - spark ads - c04,194036,2483,1375.1,3130.73,0.01279659444639139,0.5538058799838904,2.27672896516617
2025-06-11,tiktok,tiktok - spark ads - c05,266649,3128,2183.61,5095.4,0.011730777163987113,0.6980850383631714,2.3334753000764787
2025-06-11,tiktok,tiktok - spark ads - c06,187552,2720,1304.22,3989.23,0.014502644599897628,0.47949264705882355,3.058709420189845
2025-06-11,tiktok,tiktok - spark ads - c08,188031,2822,1930.98,6398.42,0.015008163547500146,0.6842593905031892,3.3135609897564966
2025-06-11,tiktok,tiktok - spark ads - c09,185877,2963,1230.23,4016.84,0.01594064892375065,0.4151974350320621,3.265113027645237
2025-06-12,facebook,facebook - asc - c01,96781,1404,1363.99,4002.28,0.014506979675762805,0.971502849002849,2.934244385955909
2025-06-12,facebook,facebook - asc - c05,108997,1298,1178.69,3044.13,0.011908584639944219,0.9080816640986132,2.5826383527475416
2025-06-12,facebook,facebook - asc - c06,232213,3267,2464.54,7132.42,0.014068979772880933,0.7543740434649525,2.8940167333457767
2025-06-12,facebook,facebook - asc - c07,96352,1513,1156.15,3519.61,0.015702839588176684,0.7641440846001323,3.0442503135406302
2025-06-12,facebook,facebook - asc - c10,115084,1370,920.84,1915.7,0.01190434812832366,0.6721459854014599,2.080383128447939
2025-06-12,facebook,facebook - prospecting - c02,237077,2573,2399.87,4971.08,0.010853013999670993,0.9327127866303925,2.0713955339247545
2025-06-12,facebook,facebook - prospecting - c03,223911,2424,1437.79,3393.11,0.010825729865884213,0.5931476897689769,2.3599482539174708
2025-06-12,facebook,facebook - prospecting - c04,200579,2856,2222.52,6832.33,0.014238778735560552,0.7781932773109244,3.074136565700196
2025-06-12,facebook,facebook - prospecting - c08,321044,5109,2887.97,8444.28,0.01591370653243792,0.5652710902329222,2.9239500410322825
2025-06-12,facebook,facebook - prospecting - c09,211735,2644,1809.89,5156.1,0.01248730724726663,0.6845272314674735,2.8488471675074174
2025-06-12,google,google - display - c01,107604,5314,985.41,3170.37,0.04938478123489833,0.18543658261196838,3.2173105610862485
2025-06-12,google,google - display - c07,132058,6521,626.83,2154.22,0.04937981795877569,0.09612482748044779,3.4366893735143496
2025-06-12,google,google - display - c08,332721,16389,3383.48,11543.61,0.049257486001785276,0.20644822746964428,3.4117565346920924
2025-06-12,google,google - display - c09,107500,4671,570.55,2114.21,0.043451162790697676,0.12214729180047099,3.705564805889055
2025-06-12,google,google - non-branded search - c02,157971,7282,730.36,2719.15,0.04609706844927233,0.10029662180719583,3.7230270003833725
2025-06-12,google,google - non-branded search - c03,168081,8021,1141.04,3194.27,0.04772103926083258,0.14225657648672235,2.7994373553950784
2025-06-12,google,google - non-branded search - c04,314046,13722,2444.5,7248.07,0.0436942358762729,0.17814458533741437,2.965052157905502
2025-06-12,google,google - non-branded search - c05,383703,18659,2137.26,7559.02,0.048628757137682006,0.11454311592261109,3.536780737954203
2025-06-12,google,google - non-branded search - c06,257582,1038,951.08,1522.24,0.004029784689923986,0.91626204238921,1.60053833536611
2025-06-12,google,google - non-branded search - c10,207340,8430,1630.51,5623.75,0.04065785666055754,0.19341755634638197,3.4490742160428334
2025-06-12,tiktok,tiktok - retargeting - c01,83644,1229,954.99,2944.96,0.014693223662187366,0.7770463791700569,3.08376003937214
2025-06-12,tiktok,tiktok - retargeting - c02,204325,3407,2101.81,5538.76,0.016674415759207147,0.616909304373349,2.635233441652671
2025-06-12,tiktok,tiktok - retargeting - c03,99987,1410,1100.98,2333.22,0.014101833238320982,0.7808368794326241,2.119221057603226
2025-06-12,tiktok,tiktok - retargeting - c07,122900,1961,850.51,2781.99,0.01595606183889341,0.43371239163691994,3.270966831665706
2025-06-12,tiktok,tiktok - retargeting - c10,301137,5088,2416.82,6594.63,0.016895964295320736,0.4750039308176101,2.728639286334936
2025-06-12,tiktok,tiktok - spark ads - c04,190753,2251,1593.66,3263.63,0.01180060077692094,0.7079786761439361,2.0478834883224777
2025-06-12,tiktok,tiktok - spark ads - c05,140259,1793,1008.88,2096.55,0.012783493394363285,0.5626770775237033,2.0780965030528904
2025-06-12,tiktok,tiktok - spark ads - c06,81881,1431,728.46,2169.74,0.017476581868809613,0.509056603773585,2.9785300496938745
2025-06-12,tiktok,tiktok - spark ads - c08,93547,1522,596.58,1762.93,0.016269896415705476,0.39197109067017083,2.955060511582688
2025-06-12,tiktok,tiktok - spark ads - c09,123486,2145,1014.23,3248.81,0.017370390165686797,0.47283449883449885,3.2032280646401703
2025-06-13,facebook,facebook - asc - c01,164254,2427,1594.02,4190.08,0.014775895868593764,0.6567861557478368,2.6286244840089834
2025-06-13,facebook,facebook - asc - c05,174704,2253,1540.65,3472.02,0.012896098543822695,0.6838215712383489,2.2536072436958423
2025-06-13,facebook,facebook - asc - c06,211328,3265,1397.32,3695.5,0.015449916717141127,0.42796937212863706,2.6447055792517107
2025-06-13,facebook,facebook - asc - c07,137716,1931,2009.79,6097.82,0.01402160968950594,1.0408026929052305,3.034058284696411
2025-06-13,facebook,facebook - asc - c10,179772,2259,2718.67,6386.99,0.01256591682798211,1.2034838424081453,2.349306830177991
2025-06-13,facebook,facebook - prospecting - c02,148054,1950,1304.67,2689.69,0.013170870087940887,0.6690615384615385,2.061586454812328
